course_id,stats_i_answers,stats_net_time,stats_posts,stats_questions,stats_response_time,stats_s_answers,top_user_0_answers,top_user_0_asks,top_user_0_days,top_user_0_posts,top_user_0_user_id,top_user_0_views,top_user_1_answers,top_user_1_asks,top_user_1_days,top_user_1_posts,top_user_1_user_id,top_user_1_views,top_user_2_answers,top_user_2_asks,top_user_2_days,top_user_2_posts,top_user_2_user_id,top_user_2_views
jby082x5lrr7nh,201.0,0,533,171,5259.0,38,4.0,16.0,107.0,32.0,hy5yqbccjch11y,162.0,0.0,12.0,38.0,28.0,idz67gryjqn3af,92.0,0.0,19.0,48.0,21.0,ija8wct6y3p4k4,133.0
jby3t5lm7ct5hu,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jby5hzlhxol4b3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jbyhm02qp1j6gs,,0,8,8,,0,,,,,,,,,,,,,,,,,,
jbyo4t86w2j496,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jbzfpbew45a6pe,30.0,0,83,36,2269.0,2,0.0,6.0,57.0,12.0,idz68xnez2n5lh,21.0,0.0,6.0,21.0,6.0,jchu7mgz199b,21.0,0.0,2.0,9.0,5.0,ikauh3g3tw17lg,20.0
jbzi38x4d0416f,398.0,0,1385,455,1517.0,101,14.0,26.0,108.0,72.0,jc6k6wuutge1ox,229.0,28.0,16.0,106.0,68.0,ipbrvpzjwyi4fq,239.0,7.0,42.0,108.0,60.0,ipbrvu4b4kj4kb,229.0
jbzijhs5j6x50n,148.0,0,587,187,1326.0,40,2.0,24.0,66.0,40.0,hkx2ug4jupr3ap,82.0,2.0,9.0,53.0,27.0,j6h0apm3fda448,78.0,7.0,13.0,88.0,26.0,hq8ma2b1q4b15t,85.0
jbzpfns7n8r6b6,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jbzwmbvb1qx4st,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jbzyah3ymrl695,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc03qxu9pxf3ht,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc0w7399cc2593,,0,13,12,,1,,,,,,,,,,,,,,,,,,
jar95m88puk3v6,1923.0,0,9535,2390,1326.0,1144,292.0,3.0,128.0,418.0,iprn3r8irnb79w,1502.0,61.0,15.0,105.0,169.0,isjxcrvzde25g2,1107.0,70.0,21.0,114.0,163.0,iprn5uuf21k1mz,846.0
jc1003i4mii318,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc115daz9421ua,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc1z21wgwo53bq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc202n4tp2s108,313.0,0,790,270,3410.0,18,0.0,22.0,77.0,41.0,i90kybwvt7m55d,238.0,0.0,14.0,46.0,25.0,iayost5tttfip,115.0,0.0,11.0,72.0,15.0,iayot30ohk8rc,170.0
jc0uwzt4kg53h8,119.0,0,479,165,3851.0,12,4.0,9.0,56.0,35.0,jbsaey5v9f618d,106.0,0.0,10.0,78.0,23.0,isgdz15wizz364,120.0,1.0,9.0,92.0,20.0,j6h0atcvng747o,127.0
jc2ftap1nrm655,834.0,0,3832,887,1904.0,231,18.0,25.0,113.0,105.0,isdd46x428z6wo,498.0,4.0,11.0,112.0,50.0,idgkk8tzt2y3it,579.0,7.0,16.0,93.0,49.0,isbx563v3qfcg,541.0
jc2h7ckf17u6jh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc2je2uh2e4292,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc39qpr0thz1to,28.0,0,444,55,8979.0,6,0.0,6.0,66.0,26.0,idgkk819cxh3i0,48.0,1.0,4.0,59.0,25.0,io7vzjzv1uw4p,51.0,0.0,2.0,107.0,24.0,ijomgtju2v771z,58.0
jc3iw4rhgw4v2,225.0,0,686,267,531.0,9,0.0,27.0,67.0,39.0,it1nqcxt78u78p,201.0,1.0,21.0,41.0,33.0,ipbrvogl3g94e1,83.0,0.0,21.0,55.0,29.0,ipbrvvisk1b4m5,188.0
jc3jri4b8u328r,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc3nj8l17i445a,22.0,0,74,24,2958.0,3,,,,,,,,,,,,,,,,,,
jc3oj0ozaue6y3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc3rw0olj0y1d8,,0,12,12,,0,,,,,,,,,,,,,,,,,,
jc486llkv7y2d8,63.0,0,210,74,7633.0,13,0.0,6.0,36.0,11.0,j9h0cby0Sv3,20.0,4.0,1.0,33.0,8.0,jct3xu1f1vnC,49.0,4.0,3.0,45.0,8.0,iewkbe2c9pb4ok,32.0
jc4allcmk7u3yu,22.0,0,100,48,716.0,6,0.0,6.0,79.0,8.0,isrlmmy8kx94ss,38.0,1.0,3.0,79.0,6.0,i8tgzf0bd5g6hz,40.0,0.0,4.0,45.0,6.0,j6xu30i9k3u3cs,42.0
jc4cx0362kd12e,1.0,0,10,6,,2,,,,,,,,,,,,,,,,,,
jc4dsqip5jx2ii,31.0,0,100,39,11585.0,13,5.0,6.0,77.0,15.0,idpm8i3lteh1r6,34.0,3.0,7.0,62.0,12.0,is4o8aw4wnz1ja,34.0,2.0,7.0,73.0,9.0,irxn3mj7lzw5rc,31.0
jc4u3f0f6d45d5,,0,9,7,,2,,,,,,,,,,,,,,,,,,
jc4x1s3w5jv36z,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc4xugbkjiayf,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jc59mifz6p35l8,3334.0,0,8590,3284,195.0,79,0.0,60.0,66.0,90.0,j3du4gnxdel2w5,210.0,2.0,44.0,58.0,73.0,j6sb0lag4wb12b,143.0,0.0,31.0,77.0,69.0,j522qylnAaU,202.0
jc5rl7l4ruj6ia,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc5s7dqmsf46rf,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc5sa5y2g91fk,4.0,0,32,15,,1,,,,,,,,,,,,,,,,,,
jc5tb1859hj5vv,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc613a3i36c41f,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc65b2v8mkwxn,12.0,0,784,110,6599.0,27,3.0,5.0,59.0,123.0,j6xahpinh1h46p,70.0,6.0,8.0,14.0,123.0,irfytnx9s802vh,131.0,4.0,4.0,34.0,114.0,irf9dgznd566aq,105.0
jc6aqfu7iyhbe,1.0,0,35,11,,0,,,,,,,,,,,,,,,,,,
jc6cwo6m4kt1bl,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc6f4rnkuxvlj,481.0,0,16818,535,878.0,64,0.0,10.0,96.0,233.0,hy5yqcn4cvn151,364.0,2.0,44.0,105.0,233.0,j6vem0qw5r518g,385.0,10.0,2.0,106.0,228.0,hy5yqbccjch11y,382.0
jc6hijnbzbh1nb,51.0,0,179,73,7814.0,9,9.0,51.0,42.0,81.0,is8gawtrxd53qn,69.0,0.0,1.0,86.0,3.0,irxn3mbpdo75r4,48.0,0.0,1.0,13.0,1.0,i4rghubpfk33vs,21.0
jc6ia45fbqz3ic,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc6krp62sj44ny,297.0,0,1063,286,1211.0,26,0.0,41.0,108.0,102.0,idz67gpmt823ad,210.0,0.0,31.0,71.0,79.0,hz9z03l87759j,183.0,22.0,18.0,106.0,58.0,in1zcz5ze3g4x,182.0
jc6lthltpy41t6,132.0,0,351,123,1038.0,11,3.0,18.0,108.0,29.0,ijaqx3fqy4q1nv,76.0,0.0,16.0,80.0,18.0,i1qgf2xk70u3tt,88.0,4.0,7.0,99.0,15.0,ie212uhdcv4rr,94.0
jc6m2wzxy7kaz,266.0,0,742,293,1283.0,59,3.0,16.0,85.0,31.0,j3du4dbapln2rj,191.0,13.0,10.0,45.0,28.0,j4kh31wowlg7fw,205.0,0.0,17.0,95.0,25.0,j3du4czotkt2r4,177.0
jc6mrnryaiu2ru,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc6oi467bwmr3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc6op8s1l0e5cu,388.0,0,1420,494,8535.0,125,10.0,44.0,86.0,77.0,iprn4t1obz9lm,310.0,19.0,8.0,106.0,63.0,in1zcz5ze3g4x,303.0,1.0,37.0,82.0,51.0,iprn5j2igyd1b4,267.0
jc6p71d060c5zs,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc6pjbbzucx68t,227.0,0,914,308,861.0,12,1.0,25.0,89.0,38.0,j4kh25en4586sv,143.0,1.0,13.0,52.0,31.0,j3uv15c2nTh,117.0,1.0,9.0,48.0,21.0,j5bm5yn25O0,140.0
jc71os0xtie196,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc74o2u45no6sp,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc7rmr3bg5w4oj,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc7s7nbifsup5,8.0,0,130,49,5331.0,9,3.0,2.0,99.0,16.0,j1dqhxkcj1u3ce,40.0,0.0,0.0,112.0,7.0,j1dqhwsbs7v3bn,40.0,1.0,1.0,114.0,5.0,j1dqhxztvc3d4,41.0
jc7sqr3fxw31m4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc7srrzhj9ywj,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc7tklbx6zi5pl,79.0,0,311,95,1431.0,20,4.0,13.0,20.0,28.0,j6p5ebr894x4xg,52.0,1.0,7.0,27.0,19.0,isi4gp3j2811pc,75.0,0.0,12.0,58.0,17.0,j6se49jcKxU,81.0
jc7tqzgvnex2z8,206.0,0,557,215,7634.0,13,0.0,32.0,53.0,46.0,ijaqw9hkd5b14r,164.0,3.0,32.0,97.0,43.0,iprn53yemjowj,184.0,0.0,11.0,38.0,18.0,ib1xnlzfn302mz,128.0
jc7ux410bj2p4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc7uy4sth4f14w,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc7w4s63nck2p9,173.0,0,881,304,10611.0,66,19.0,11.0,96.0,53.0,ie07dsdhf8b1p9,250.0,14.0,3.0,102.0,36.0,isltr952871pm,204.0,1.0,8.0,103.0,22.0,j6h0awb3qgn4a4,205.0
jc7x0ebpxd85n2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc807ikluo74ok,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc82jdakfbd1qw,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc82jtvux4yrh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc83ft0tbvt60,376.0,0,1352,386,1451.0,41,4.0,26.0,78.0,49.0,i4vsqhbb22m3z2,291.0,1.0,18.0,44.0,46.0,ie1n6h57inw3gw,250.0,0.0,23.0,95.0,38.0,hw8wu40rbf15ey,296.0
jc84fww8ajj1u1,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc85ycicp4x109,553.0,0,2857,674,709.0,129,18.0,20.0,111.0,92.0,iprn5fxu9pv17z,359.0,24.0,10.0,109.0,90.0,i4uj9hrqtvg76a,366.0,14.0,22.0,102.0,77.0,isltr952871pm,264.0
jc87165j9sn7mi,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc8768f1t8m3xg,49.0,0,153,72,1840.0,8,0.0,8.0,56.0,14.0,idz68gjwlo65c8,40.0,0.0,10.0,16.0,12.0,ixv0u679wt42uk,38.0,2.0,6.0,45.0,10.0,iprn5pefrdn1hn,31.0
jc88usk6fl21lk,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc8cvt5vgse1xc,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc8dhs2tihw5dy,280.0,0,599,183,4159.0,15,0.0,51.0,53.0,73.0,ijaqw9hkd5b14r,131.0,3.0,16.0,30.0,34.0,idz67ggh2lg3a8,140.0,0.0,19.0,21.0,24.0,iprn5tlxf8x1ln,79.0
jc8g6i2ycdx2h3,48.0,0,204,99,2669.0,3,0.0,7.0,82.0,20.0,iprn4bvuh174a,32.0,0.0,6.0,56.0,12.0,ishpqg469go3gb,66.0,0.0,7.0,83.0,8.0,iprn5aq9lym12u,57.0
jc8gc7zf5l05st,103.0,0,454,175,2330.0,12,2.0,10.0,39.0,23.0,j4psv2rh1lX,107.0,0.0,4.0,57.0,21.0,j7gn4gctm2y3mx,103.0,2.0,10.0,92.0,20.0,j7gd7elon454p7,149.0
jc8gg2f2d1t6z,142.0,0,444,185,2406.0,7,0.0,15.0,74.0,22.0,iprn5detnqk15n,137.0,0.0,13.0,102.0,21.0,hz9xqblzcys58e,88.0,2.0,14.0,89.0,19.0,iprn48oecyrv,146.0
jc8ro8klyr84jz,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc8y9ph8dpz6o0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc94eoookb9597,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc958prr4r32fr,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc96ko0if0keo,211.0,0,868,380,5967.0,42,27.0,5.0,78.0,64.0,j4siklt83qf47b,174.0,0.0,27.0,69.0,30.0,j3du4h1sknu30f,129.0,4.0,12.0,45.0,25.0,i002dq5r40940z,155.0
jc97kd4f6z062,224.0,0,1486,284,2196.0,45,1.0,21.0,96.0,80.0,j6p5dzg64qi4qa,197.0,0.0,30.0,100.0,75.0,jchwlvnbk0wk7,227.0,13.0,16.0,86.0,67.0,jchwm2ffclwos,165.0
jc99cy4byl76mv,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc9dp2hcea15ie,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc9dv5rpcxc1kx,1.0,0,10,8,,1,,,,,,,,,,,,,,,,,,
jc9e0hz0mer6yq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc9gpqll9kg268,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc9gxhxxz7q6ev,86.0,0,344,111,1398.0,8,0.0,11.0,60.0,29.0,j6sclpq73cq7n8,73.0,1.0,8.0,79.0,22.0,isbx57woanhdx,68.0,1.0,6.0,115.0,13.0,j1dqhxx9gcb3cy,72.0
jc9hel92h691j1,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc9l0juzcfn2na,194.0,0,1075,307,1094.0,50,32.0,35.0,111.0,169.0,j6h0ar7hl3o45w,215.0,0.0,29.0,78.0,70.0,isgbqtou70l5kx,161.0,3.0,16.0,112.0,60.0,j6h0asfae5646u,198.0
jc9mv486zav4ah,290.0,0,974,340,367.0,12,0.0,33.0,102.0,52.0,idgkk8jtko73ih,134.0,0.0,30.0,67.0,41.0,ipbrvcokhv240i,220.0,1.0,24.0,95.0,36.0,iprn5docdwe15x,203.0
jc9nw596fd96yy,117.0,0,420,137,1429.0,29,5.0,19.0,107.0,44.0,ijaqx3fqy4q1nv,74.0,4.0,21.0,61.0,34.0,idz690gz6rk5ms,61.0,8.0,6.0,108.0,26.0,ipbrvhbxrd3461,99.0
jc9o63narv240m,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc9p8ljdnic4tv,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jc9twyt7dpf29h,495.0,0,1285,440,1187.0,23,1.0,34.0,105.0,56.0,idz696n7uip5py,255.0,1.0,49.0,40.0,55.0,hz9ydds1oscni,286.0,0.0,24.0,72.0,37.0,iu7sm4xlnjj2d1,105.0
jc9utaznsev486,195.0,0,760,201,2521.0,28,6.0,15.0,39.0,55.0,jdhx93iavr763,131.0,0.0,26.0,22.0,38.0,jcqtfp28Vobp,60.0,1.0,17.0,33.0,31.0,j6y56fmxJI0,100.0
jca29pdwlrm17o,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcaa1k1cu9w132,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcacsaz6nsz2zt,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcaefvepl1j36m,41.0,0,161,82,3397.0,11,1.0,17.0,26.0,20.0,ic77ti7jjd170g,56.0,0.0,5.0,103.0,11.0,ie1u42wkomt2j0,39.0,2.0,6.0,105.0,9.0,iayotiud2ub19y,70.0
jcaehwr3u9q3rj,35.0,0,319,78,7708.0,4,1.0,2.0,48.0,19.0,hw8wu1szoxq59b,54.0,0.0,1.0,40.0,18.0,iprn5k6tx8l1cc,70.0,1.0,3.0,79.0,17.0,ipbrvgesg8k44p,59.0
jcafxxs62u457l,614.0,0,2819,811,2071.0,179,65.0,27.0,86.0,176.0,hy5yqdszm9x17u,375.0,4.0,29.0,108.0,70.0,j6p5nx946mf5l9,321.0,3.0,28.0,101.0,62.0,isdk0rjgn3z2jy,406.0
jcaksdr7dxv2pz,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcamr8oiiku5vd,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcamrybvo1q3e0,177.0,0,592,252,11332.0,41,2.0,15.0,46.0,20.0,j4kh35p7xvp7h4,132.0,2.0,9.0,35.0,18.0,iprn5ll7nbs1e0,98.0,0.0,13.0,57.0,18.0,iprn5cpbx0a14z,128.0
jcanuzsrhqs1ss,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcaowi7lva53nf,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcap4keglbh5b6,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcapxjdbtx0gt,969.0,0,3451,983,1976.0,102,5.0,84.0,108.0,213.0,iprn4sk6252l9,408.0,2.0,58.0,103.0,98.0,hw8wu3mvoc75dv,564.0,7.0,52.0,98.0,95.0,iri1bkwcboc70r,405.0
jcaq4rcug4a6oe,244.0,0,650,234,1934.0,32,3.0,18.0,51.0,25.0,hw8wu2m6g0d5bd,145.0,0.0,14.0,77.0,24.0,i90kybwvt7m55d,165.0,6.0,11.0,77.0,23.0,j6wen6464la4vn,199.0
jcarb2k4nwt3zr,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcard4b4t6b268,10.0,0,90,43,9509.0,4,0.0,6.0,62.0,14.0,jcarmkugwvj7ja,39.0,2.0,3.0,57.0,10.0,j5s5umf46cuyt,37.0,2.0,2.0,70.0,9.0,j6ukz2jkyz72h,37.0
jcarh4q8dkv4p8,16.0,0,276,79,2170.0,16,2.0,7.0,42.0,28.0,irez03pne5q6r1,74.0,3.0,4.0,71.0,25.0,j5s6da2fnu45g4,71.0,4.0,3.0,100.0,21.0,j5s5txtfpfb16f,76.0
jcaruvxkdma3sg,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcasr43n9imr5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcaugvat8ol6ij,46.0,0,144,55,857.0,4,1.0,5.0,91.0,10.0,hw8wu576cne5hd,24.0,0.0,4.0,7.0,8.0,ipbrvd7bbzd416,11.0,0.0,3.0,23.0,5.0,ipbrvbx6x9m3zh,29.0
jcaugw6v74p2up,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcauwmabex3hh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcaysi6i5nc1iv,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcb4ea9k1le4t1,55.0,0,183,74,2668.0,8,1.0,9.0,96.0,22.0,hkx2uex5m9t36y,60.0,2.0,11.0,90.0,19.0,hqft6nuatm16o9,62.0,0.0,9.0,96.0,12.0,isg1unbjpxlj1,61.0
jcb6882myw329,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcb6tr80sy7558,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcb78lfu7qi749,245.0,0,1472,536,3302.0,109,3.0,30.0,67.0,102.0,iy0vlx7e8wqqb,338.0,5.0,56.0,112.0,97.0,isgbqrx03nl5jg,286.0,31.0,14.0,109.0,94.0,h66hq0e85qg1xz,346.0
jcb8p3q57zf6ef,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcb9o5s0d563jk,868.0,0,3670,926,1396.0,132,3.0,65.0,110.0,143.0,j31383jk2G3,584.0,13.0,45.0,101.0,131.0,j6h0ajp73dw41d,487.0,10.0,53.0,98.0,97.0,iri1bkwcboc70r,478.0
jcbbzvttriz69o,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcbmn6cpodq4jc,24.0,0,91,31,14728.0,6,0.0,8.0,76.0,10.0,j3du4paa3ss37j,21.0,1.0,1.0,15.0,4.0,jcbnvj8to0h4bh,21.0,0.0,1.0,45.0,3.0,j3du4ii7kkw31n,6.0
jcbrz8lr1lx2st,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcc02v56v8d7ml,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcc2vb31qvq5xy,25.0,0,307,175,1198.0,9,0.0,13.0,94.0,21.0,iprn4fcerde7x,165.0,6.0,5.0,71.0,18.0,ipbrve364d1422,53.0,2.0,2.0,97.0,11.0,idz68vw8tvl5kl,166.0
jcc3mww7u142if,83.0,0,276,93,3240.0,13,1.0,13.0,57.0,18.0,iprn4g4p1l98r,60.0,3.0,5.0,13.0,16.0,iprn4q8hv71ir,42.0,1.0,11.0,32.0,13.0,iprn4xnadl7qf,66.0
jcc5x8zf60sz1,62.0,0,228,79,12511.0,8,1.0,13.0,107.0,31.0,j6w7bsbdw6252w,58.0,3.0,10.0,107.0,24.0,j6nnd1z7ydE,61.0,0.0,9.0,95.0,20.0,j6w7bsrqxst53b,54.0
jcc75znn6gv2vs,832.0,0,3812,1062,626.0,267,6.0,66.0,104.0,109.0,j6vem0qw5r518g,545.0,50.0,0.0,111.0,84.0,ij3drdslnqb3gp,582.0,23.0,15.0,103.0,64.0,iprn51cbdgau3,397.0
jcc8br7kwce71k,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcc8cku2jhy3yb,19.0,0,919,332,40298.0,39,4.0,15.0,102.0,40.0,hz9xqblzcys58e,135.0,2.0,6.0,98.0,39.0,j4kh2xar2b07ca,157.0,2.0,4.0,28.0,35.0,hz9yocf36tc1jd,154.0
jcc9be0tahb3se,156.0,0,720,214,4512.0,75,4.0,17.0,50.0,60.0,i8m56731x3t2ta,134.0,13.0,10.0,107.0,49.0,hyw1vqj6a3t7oj,202.0,21.0,4.0,82.0,46.0,j6wegmkol5r2dd,199.0
jcc9iojcmtz2je,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcca352gis723r,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jccaibo9rfc4qx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jccapeh72gj1gb,470.0,0,1691,553,5403.0,104,9.0,52.0,65.0,85.0,j7hr66vhhauje,424.0,0.0,32.0,78.0,51.0,j92szbh5fmw1ux,196.0,3.0,24.0,93.0,40.0,j8z8ccmrry63f9,307.0
jccb2tvsh2t634,1.0,0,8,6,,0,,,,,,,,,,,,,,,,,,
jccb6aiqseicf,37.0,0,574,93,7737.0,6,2.0,7.0,57.0,45.0,iegu8w2shkh5av,70.0,1.0,5.0,66.0,37.0,ie0hwitwnch1v8,72.0,2.0,4.0,103.0,35.0,hz9y0j8z4qny7,68.0
jcccf54rktl104,43.0,0,175,81,2704.0,8,0.0,6.0,57.0,10.0,jcfkrsy5o5tb,58.0,0.0,9.0,81.0,9.0,iy272brrlOT,63.0,3.0,2.0,79.0,8.0,j65b5kjy7CR,63.0
jcccq728gxp12v,2.0,0,11,9,,0,,,,,,,,,,,,,,,,,,
jcccsd7whck1u6,1915.0,0,7200,1903,1567.0,377,9.0,93.0,103.0,171.0,hw8wu3mvoc75dv,1049.0,10.0,34.0,109.0,151.0,j6h0ar7hl3o45w,1212.0,50.0,27.0,111.0,120.0,j6h0asfae5646u,1123.0
jccdg474gor3h7,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jccdw4juc9l1m4,9.0,0,36,20,2135.0,2,,,,,,,,,,,,,,,,,,
jcce8rikxfqoi,31.0,0,245,80,3262.0,21,5.0,21.0,59.0,59.0,ishro4nrkuw6cl,58.0,3.0,10.0,40.0,28.0,iprn5r1ckdo1j9,61.0,3.0,7.0,68.0,11.0,ishro6ubbw36eq,65.0
jccevzqyau41ka,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jccg0ptckti6fk,,0,20,13,,0,,,,,,,,,,,,,,,,,,
jcclntmxl595tp,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jccn3l69r636sr,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jccs1g1fd253tc,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jccs7gebg8f16n,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jccvv8z6qtx5bf,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcdmgplt7of3fy,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcdobn3iw786i0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcdqfc20cg07dh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcdrsbdypfb33x,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcdt7d9toi850r,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcdtveztvvc1ox,547.0,0,2454,671,3986.0,178,14.0,22.0,91.0,86.0,j6p5qzuonax72n,463.0,0.0,19.0,100.0,59.0,jchwlvnbk0wk7,333.0,8.0,12.0,112.0,58.0,iprn4rmtxofk9,464.0
jcdu0pxevwn21v,,0,12,6,,4,,,,,,,,,,,,,,,,,,
jcdu6jwjrws4v2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcdudfdlq1917v,12.0,0,70,29,294.0,7,,,,,,,,,,,,,,,,,,
jcduhp09kfe47f,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcdwitq2u6w2j7,314.0,0,1490,496,1630.0,119,13.0,5.0,92.0,31.0,hzb1tbgm1j11jc,362.0,4.0,15.0,93.0,28.0,j4kh1otbreo6ij,328.0,1.0,16.0,107.0,28.0,j4fo4mzrdOA,376.0
jcdz7l7rpp13mf,124.0,0,702,180,1278.0,21,7.0,22.0,91.0,54.0,ipbrvmqlj924c8,114.0,0.0,11.0,86.0,33.0,ipbrvjycgrr499,131.0,0.0,15.0,62.0,31.0,i4vkhlbro7357d,136.0
jce2nw373dt6py,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jce4fmfnsbs73x,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jce4ns1pxxct2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jce6s67lztn58h,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcec9izpten4v2,455.0,0,1306,460,5313.0,56,3.0,44.0,107.0,81.0,idz67gpmt823ad,277.0,3.0,42.0,105.0,65.0,idz696n7uip5py,260.0,2.0,31.0,91.0,45.0,ie1u3f3cbrk23q,164.0
jcef37qzfsf16k,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcelqjz1zcs79h,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jceyx3a0koj40e,,0,10,8,,1,,,,,,,,,,,,,,,,,,
jcezm3yfxv37dv,,0,17,13,,3,,,,,,,,,,,,,,,,,,
jcf0i098iff77y,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcf3njswp0n7id,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcf5mqh8ifc6zp,1124.0,0,10934,1094,441.0,238,48.0,20.0,103.0,142.0,iprn51cbdgau3,487.0,5.0,25.0,96.0,119.0,j4kh364vg4a7hh,419.0,0.0,40.0,101.0,118.0,ipbrvee8z0x42e,230.0
jcf5pyua1c16ev,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcf7koh15fs6wu,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcf9ctji941sk,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcfaum41cxy6f1,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcfbin30yyc2g3,,0,6,6,,0,,,,,,,,,,,,,,,,,,
